File Name,	 vector,	 SM Loc (X), 	 SM Loc (Y), 	 SM Loc (Z), 	 L*,	 converged L*,	 Convergence Lines 	, tol
../../../unit_tests/test_data/WHISingle.vts,	B,	0.152522087097,	0.67963975668,	2.48196339607,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.177632078528,	0.791852712631,	2.89175200462,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.225283831358,	0.910338699818,	3.32444858551,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.152675285935,	0.679978966713,	2.48320245743,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.178059756756,	0.79280102253,	2.89521503448,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.190773889422,	0.912863314152,	3.33366823196,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.457069456577,	0.670651257038,	2.44913864136,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.533183157444,	0.782286703587,	2.85681796074,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.606878697872,	0.901522636414,	3.29225420952,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.758250951767,	0.651516914368,	2.37926244736,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.884679734707,	0.760139763355,	2.77593994141,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.01849079132,	0.876138150692,	3.19955229759,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.05328691006,	0.622379660606,	2.27285647392,	9.01494851346,	9.01494851346,	4.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.22894823551,	0.726178228855,	2.65191674232,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.4206391573,	0.836638689041,	3.05530452728,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.33846759796,	0.583040297031,	2.12919402122,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.56160354614,	0.680242717266,	2.48416543007,	8.53126236004,	8.76933843418,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.80778348446,	0.783053278923,	2.85961771011,	10.0124515141,	10.883865909,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.60911154747,	0.533373117447,	1.94781517982,	5.71914400512,	5.8696348564,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.87721347809,	0.622244477272,	2.27236270905,	6.30794394972,	6.3675348423,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.17350745201,	0.715499997139,	2.61292076111,	7.49060070194,	7.52374243287,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.85954809189,	0.473442554474,	1.72895598412,	4.44342836699,	4.43468903279,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.1692378521,	0.552291572094,	2.01690292358,	5.06438220347,	5.03831704877,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.51041913033,	0.634295165539,	2.31637024879,	5.70905874434,	5.87963130162,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.08331394196,	0.403632700443,	1.47401845455,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.43023014069,	0.470845788717,	1.7194725275,	4.15528525827,	4.13182459188,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.81033754349,	0.54011875391,	1.97244954109,	4.75880679524,	4.73963878233,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.27352571487,	0.324745714664,	1.18593251705,	3.12412129933,	3.12412129933,	4.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.65221333504,	0.378834664822,	1.38345909119,	3.57729177287,	3.57165602949,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.06460261345,	0.434118330479,	1.5853484869,	4.12807567636,	4.12360312017,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.42346930504,	0.238071143627,	0.869407594204,	2.75357451741,	2.75357451741,	5.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.82737612724,	0.277745872736,	1.01429486275,	3.16335632531,	3.15798814777,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.26481342316,	0.318016469479,	1.16135823727,	3.7153379697,	3.73189785951,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.52729320526,	0.14539013803,	0.530947446823,	2.55502213352,	2.55172265968,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.94891786575,	0.169640421867,	0.619506657124,	2.99408756664,	2.98794320234,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.40374040604,	0.194130495191,	0.70894151926,	3.50186268175,	3.50043992118,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.58045482635,	0.0488999821246,	0.178576916456,	2.53562757933,	2.54231670108,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.01127266884,	0.0570626631379,	0.208386063576,	2.95849651842,	2.96597844318,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.47506833076,	0.0652831792831,	0.238406389952,	3.42387799034,	3.41972183023,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.58045458794,	0.0,	0.0,	2.54384752168,	2.55477238607,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.01127386093,	0.0,	0.0,	3.01016057373,	3.01177873469,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.47506761551,	0.0,	0.0,	3.4333658709,	3.43789101977,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.55853509903,	0.0,	0.0,	2.5295029664,	2.5364016497,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.95102453232,	0.0,	0.0,	2.92457374662,	2.93810274288,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.35292863846,	0.0,	0.0,	3.33128370429,	3.33182002882,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.55853509903,	0.0162482317537,	0.182892680168,	2.5253300977,	2.53186293843,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.95102334023,	0.0187417101115,	0.210959672928,	2.90969804776,	2.91742682581,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.35292983055,	0.0208655726165,	0.234866201878,	3.30828999525,	3.32283491105,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.50640964508,	0.0483209192753,	0.543907940388,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.891466856,	0.0557472296059,	0.627499639988,	2.95117245915,	2.93570278704,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.28867554665,	0.0621220692992,	0.699255824089,	3.38218095163,	3.35820943454,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.40448498726,	0.0791576132178,	0.891010701656,	2.73075725822,	2.72889150926,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.77505874634,	0.0913627445698,	1.02839362621,	3.12111017256,	3.14203328116,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.16283226013,	0.101990677416,	1.14802324772,	3.62307133296,	3.62278021729,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.25701069832,	0.108038179576,	1.2160949707,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.60659122467,	0.12477992475,	1.40454268456,	3.56435675282,	3.5731570987,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.97991704941,	0.139647424221,	1.57189357281,	4.01165667294,	4.02168256671,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.06959462166,	0.13437448442,	1.51254057884,	3.81141477634,	3.82615551531,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.39222121239,	0.155332684517,	1.74844932556,	4.2369507605,	4.24603650966,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.74551391602,	0.174389988184,	1.9629611969,	4.68727754688,	4.71216547968,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.84870135784,	0.157734453678,	1.77548420429,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.1390941143,	0.182524755597,	2.05452775955,	5.27465550655,	5.30705791054,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.46629405022,	0.205658614635,	2.31492590904,	5.828489654,	6.01935863235,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.60101509094,	0.17784498632,	2.00185155869,	6.34913885521,	6.34180127809,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.85464417934,	0.206035614014,	2.31916952133,	6.86110777179,	6.97354720314,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.14942669868,	0.23304900527,	2.62323689461,	7.55745980045,	7.61013547774,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.33284080029,	0.194568276405,	2.19009137154,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.54587900639,	0.22568769753,	2.54037714005,	8.652404716,	8.652404716,	4.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.80187952518,	0.256277859211,	2.88470458984,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.04973649979,	0.207872360945,	2.33984422684,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.21901500225,	0.241418153048,	2.71744155884,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.43013942242,	0.275167882442,	3.09733366966,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.756347477436,	0.217798352242,	2.45157289505,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.879352867603,	0.253251522779,	2.85063958168,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.04016971588,	0.289642810822,	3.26026582718,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.456321567297,	0.224405542016,	2.52594447136,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.531090080738,	0.261219650507,	2.94032979012,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.637039959431,	0.299626350403,	3.37264227867,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.152522087097,	0.227748543024,	2.5635740757,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.177632078528,	0.265351295471,	2.98683691025,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.225283831358,	0.30505618453,	3.43376135826,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.152675285935,	0.22786219418,	2.56485366821,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.178059756756,	0.265669077635,	2.99041390419,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.190773889422,	0.305902183056,	3.44328355789,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.457069456577,	0.224736481905,	2.52966976166,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.533183157444,	0.262145757675,	2.95075440407,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.606878697872,	0.302101969719,	3.40050768852,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.758250951767,	0.218324556947,	2.45749616623,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.884679734707,	0.254724234343,	2.86721682549,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.01849079132,	0.293595522642,	3.30475783348,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.05328691006,	0.208560615778,	2.34759116173,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.22894823551,	0.243343681097,	2.73911523819,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.4206391573,	0.280359178782,	3.15576767921,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.33846759796,	0.195377901196,	2.19920492172,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.56160354614,	0.22795060277,	2.56584835052,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.80778348446,	0.262402623892,	2.9536459446,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.60911154747,	0.178734332323,	2.01186227798,	6.36884571475,	6.59357833626,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.87721347809,	0.208515271544,	2.34708094597,	7.89048926941,	8.09820678898,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.17350745201,	0.23976534605,	2.69883728027,	10.4863542449,	11.1966498269,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.85954809189,	0.15865150094,	1.78580641747,	4.6964318371,	4.68242733308,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.1692378521,	0.185073927045,	2.08322167397,	5.3199155923,	5.35046940747,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.51041913033,	0.212553501129,	2.39253616333,	6.2521615566,	6.38510214022,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.08331394196,	0.135258063674,	1.52248644829,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.43023014069,	0.157781302929,	1.77601122856,	4.34876827254,	4.34871495582,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.81033754349,	0.180994823575,	2.03730654716,	5.01131399135,	5.03956843118,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.27352571487,	0.108822882175,	1.2249276638,	3.18128320627,	3.18128320627,	4.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.65221333504,	0.126948207617,	1.42894935608,	3.62098367662,	3.63324155465,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.06460261345,	0.145473852754,	1.63747704029,	4.2432707943,	4.21487881534,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.42346930504,	0.0797780901194,	0.897994935513,	2.78819364047,	2.78240102121,	7.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.82737612724,	0.0930731743574,	1.04764640331,	3.17713390512,	3.14803944235,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.26481342316,	0.106567911804,	1.19954538345,	3.71393187328,	3.72088833256,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.52729320526,	0.0487205125391,	0.548405766487,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.94891786575,	0.0568468272686,	0.639876902103,	2.95348423536,	2.95968107019,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.40374040604,	0.0650535002351,	0.7322524786,	3.4834492968,	3.48282538232,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.58045482635,	0.0163864772767,	0.184448778629,	2.52516747373,	2.53852098935,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.01127266884,	0.0191218052059,	0.215238064528,	2.95619782485,	2.96272344617,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.47506833076,	0.021876513958,	0.246245518327,	3.40193377522,	3.38841498814,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.58045458794,	0.0,	0.0,	2.54384752168,	2.55477238607,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.01127386093,	0.0,	0.0,	3.01016057373,	3.01177873469,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.47506761551,	0.0,	0.0,	3.4333658709,	3.43789101977,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.55853509903,	0.0,	0.0,	2.5295029664,	2.5364016497,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.95102453232,	0.0,	0.0,	2.92457374662,	2.93810274288,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.35292863846,	0.0,	0.0,	3.33128370429,	3.33182002882,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.55853509903,	-0.0162482578307,	0.182892680168,	2.51975589704,	2.53069932342,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.95102334023,	-0.0187417399138,	0.210959672928,	2.91776551608,	2.92338565299,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.35292983055,	-0.0208656061441,	0.234866201878,	3.32683013619,	3.35031394373,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.50640964508,	-0.0483209975064,	0.543907940388,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.891466856,	-0.0557473152876,	0.627499639988,	3.01269863054,	3.02317178058,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.28867554665,	-0.0621221698821,	0.699255943298,	3.39862518616,	3.44443404597,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.40448498726,	-0.0791577398777,	0.891010701656,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.77505874634,	-0.0913628935814,	1.02839362621,	3.23886155404,	3.25507488931,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.16283226013,	-0.10199084878,	1.14802336693,	3.60172467334,	3.61555608913,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.25701069832,	-0.108038373291,	1.2160949707,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.60659122467,	-0.124780140817,	1.40454280376,	3.57751553171,	3.58171648347,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.97991704941,	-0.139647647738,	1.57189357281,	3.995061182,	4.02449741226,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.06959462166,	-0.134374693036,	1.51254057884,	3.81018982695,	3.81563179252,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.39222121239,	-0.155332937837,	1.74844932556,	4.21703253734,	4.23334607764,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.74551391602,	-0.174390256405,	1.96296143532,	4.87706969916,	4.87481125378,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.84870135784,	-0.157734706998,	1.77548420429,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.1390941143,	-0.18252505362,	2.05452752113,	5.43519620215,	5.44665332136,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.46629405022,	-0.205658942461,	2.31492614746,	5.98074949181,	6.03848322024,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.60101509094,	-0.177845284343,	2.00185155869,	6.46197310695,	6.48553668143,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.85464417934,	-0.206035941839,	2.31916952133,	6.89759899376,	6.99737403,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.14942669868,	-0.233049407601,	2.62323713303,	7.52683208984,	7.66328765246,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.33284080029,	-0.194568604231,	2.19009137154,	8.96998195664,	9.13374092939,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.54587900639,	-0.225688099861,	2.54037714005,	10.1337324925,	10.3676170866,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.80187952518,	-0.256278306246,	2.88470458984,	10.9484786413,	11.0046679383,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.04973649979,	-0.207872703671,	2.33984446526,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.21901500225,	-0.241418555379,	2.71744132042,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.43013942242,	-0.27516835928,	3.09733366966,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.756347477436,	-0.217798724771,	2.45157313347,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.879352867603,	-0.253251940012,	2.85063958168,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.04016971588,	-0.289643287659,	3.26026558876,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.456321567297,	-0.224405914545,	2.52594470978,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.531090080738,	-0.261220067739,	2.94032979012,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.637039959431,	-0.299626857042,	3.37264227867,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.152522087097,	-0.227748915553,	2.5635740757,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.177632078528,	-0.265351742506,	2.98683667183,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.225283831358,	-0.30505669117,	3.43376088142,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.152675285935,	-0.227862596512,	2.56485366821,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.178059756756,	-0.265669554472,	2.99041366577,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.190773889422,	-0.305902689695,	3.44328355789,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.457069456577,	-0.224736854434,	2.52966952324,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.533183157444,	-0.262146174908,	2.95075440407,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.606878697872,	-0.302102476358,	3.40050816536,	nan,	nan,	0.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.758250951767,	-0.218324914575,	2.45749616623,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.884679734707,	-0.254724651575,	2.86721682549,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.01849079132,	-0.293595999479,	3.3047580719,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.05328691006,	-0.208560943604,	2.34759140015,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.22894823551,	-0.243344068527,	2.73911547661,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.4206391573,	-0.280359625816,	3.15576767921,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.33846759796,	-0.195378214121,	2.1992046833,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.56160354614,	-0.227950975299,	2.56584835052,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.80778348446,	-0.262403070927,	2.9536459446,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.60911154747,	-0.178734615445,	2.01186203957,	6.71739955109,	6.8548966289,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.87721347809,	-0.208515614271,	2.34708094597,	8.89569821983,	9.54836806726,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.17350745201,	-0.239765763283,	2.69883728027,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.85954809189,	-0.158651769161,	1.78580665588,	4.73577141222,	4.69685254969,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.1692378521,	-0.185074225068,	2.08322167397,	5.68057198506,	5.59647750652,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.51041913033,	-0.212553828955,	2.39253592491,	6.81015397489,	6.8092804203,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.08331394196,	-0.135258302093,	1.52248632908,	3.76143074678,	3.74852091466,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.43023014069,	-0.157781556249,	1.77601158619,	4.35893665517,	4.32375788052,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.81033754349,	-0.180995106697,	2.03730630875,	5.06913186575,	5.06218782384,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.27352571487,	-0.10882306844,	1.2249276638,	3.23822356091,	3.16237119572,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.65221333504,	-0.126948416233,	1.42894923687,	3.58600731876,	3.5931029714,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.06460261345,	-0.145474106073,	1.63747704029,	4.15512821002,	4.21088313676,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.42346930504,	-0.0797782167792,	0.897994935513,	2.77387324934,	2.77778587305,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.82737612724,	-0.093073323369,	1.04764652252,	3.21293909971,	3.17853710578,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.26481342316,	-0.106568075716,	1.19954538345,	3.75128933641,	3.7495639718,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.52729320526,	-0.0487205907702,	0.548405766487,	2.56287992627,	2.55835536382,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.94891786575,	-0.0568469204009,	0.639876961708,	3.00948382514,	2.97693406745,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.40374040604,	-0.0650535970926,	0.7322524786,	3.48857400551,	3.45627997102,	9.0,	1.0
